true_rul,pred_rul,uncertainty,error,abs_error
122.0,84.34049987792969,89.1467056274414,-37.65950012207031,37.65950012207031
13.0,78.71329498291016,92.28495025634766,65.71329498291016,65.71329498291016
98.0,81.74901580810547,88.46533966064453,-16.25098419189453,16.25098419189453
53.0,81.8057861328125,88.81641387939453,28.8057861328125,28.8057861328125
52.0,80.4468002319336,82.03044128417969,28.446800231933594,28.446800231933594
106.0,76.2709732055664,88.20624542236328,-29.729026794433594,29.729026794433594
103.0,83.65615844726562,91.22764587402344,-19.343841552734375,19.343841552734375
125.0,84.12245178222656,83.70146179199219,-40.87754821777344,40.87754821777344
123.0,79.67822265625,88.82769775390625,-43.32177734375,43.32177734375
26.0,83.95482635498047,84.19046783447266,57.95482635498047,57.95482635498047
125.0,79.67538452148438,99.59264373779297,-45.324615478515625,45.324615478515625
73.0,85.90489959716797,80.89474487304688,12.904899597167969,12.904899597167969
125.0,85.90115356445312,77.1053695678711,-39.098846435546875,39.098846435546875
39.0,84.6760482788086,81.25897216796875,45.676048278808594,45.676048278808594
39.0,82.44007110595703,91.50598907470703,43.44007110595703,43.44007110595703
14.0,81.43643951416016,77.59078979492188,67.43643951416016,67.43643951416016
11.0,82.26925659179688,100.53042602539062,71.26925659179688,71.26925659179688
121.0,80.30529022216797,73.99290466308594,-40.69470977783203,40.69470977783203
86.0,81.34066009521484,81.44973754882812,-4.659339904785156,4.659339904785156
56.0,82.38550567626953,81.5615234375,26.38550567626953,26.38550567626953
115.0,83.99100494384766,89.94037628173828,-31.008995056152344,31.008995056152344
17.0,82.45008850097656,82.49082946777344,65.45008850097656,65.45008850097656
125.0,81.08367919921875,84.71633911132812,-43.91632080078125,43.91632080078125
104.0,80.77207946777344,85.11583709716797,-23.227920532226562,23.227920532226562
78.0,81.0737533569336,78.54442596435547,3.0737533569335938,3.0737533569335938
86.0,86.92471313476562,79.3327865600586,0.924713134765625,0.924713134765625
98.0,85.31041717529297,85.26839447021484,-12.689582824707031,12.689582824707031
36.0,78.56120300292969,81.47151947021484,42.56120300292969,42.56120300292969
94.0,80.75395965576172,77.83065032958984,-13.246040344238281,13.246040344238281
52.0,85.3463363647461,80.38107299804688,33.346336364746094,33.346336364746094
91.0,83.26225280761719,85.31208038330078,-7.7377471923828125,7.7377471923828125
15.0,87.67151641845703,79.15284729003906,72.67151641845703,72.67151641845703
125.0,84.09484100341797,80.90306091308594,-40.90515899658203,40.90515899658203
74.0,83.57191467285156,93.13339233398438,9.571914672851562,9.571914672851562
125.0,84.42173767089844,96.90167999267578,-40.57826232910156,40.57826232910156
17.0,79.84565734863281,81.95796203613281,62.84565734863281,62.84565734863281
47.0,82.80757141113281,85.11461639404297,35.80757141113281,35.80757141113281
125.0,79.58179473876953,79.17996978759766,-45.41820526123047,45.41820526123047
21.0,82.66412353515625,83.53072357177734,61.66412353515625,61.66412353515625
79.0,84.02954864501953,93.05110168457031,5.029548645019531,5.029548645019531
97.0,78.70443725585938,79.16899871826172,-18.295562744140625,18.295562744140625
8.0,81.98014831542969,90.29529571533203,73.98014831542969,73.98014831542969
9.0,84.75428771972656,87.29151916503906,75.75428771972656,75.75428771972656
73.0,80.8164291381836,77.42588806152344,7.816429138183594,7.816429138183594
125.0,80.14603424072266,84.67361450195312,-44.853965759277344,44.853965759277344
97.0,81.75518798828125,75.48934173583984,-15.24481201171875,15.24481201171875
73.0,81.49662780761719,81.63715362548828,8.496627807617188,8.496627807617188
49.0,78.68667602539062,87.9964370727539,29.686676025390625,29.686676025390625
31.0,85.82066345214844,81.16678619384766,54.82066345214844,54.82066345214844
97.0,77.69219207763672,79.53166198730469,-19.30780792236328,19.30780792236328
9.0,84.60748291015625,97.7492904663086,75.60748291015625,75.60748291015625
14.0,80.16839599609375,81.42789459228516,66.16839599609375,66.16839599609375
106.0,78.98189544677734,84.76811218261719,-27.018104553222656,27.018104553222656
8.0,83.2046890258789,90.78893280029297,75.2046890258789,75.2046890258789
8.0,83.8564682006836,87.7026596069336,75.8564682006836,75.8564682006836
106.0,88.64592742919922,84.29064178466797,-17.35407257080078,17.35407257080078
116.0,79.80828094482422,82.1819839477539,-36.19171905517578,36.19171905517578
120.0,85.46757507324219,81.33642578125,-34.53242492675781,34.53242492675781
61.0,85.21330261230469,87.6675796508789,24.213302612304688,24.213302612304688
125.0,81.5699462890625,91.78807830810547,-43.4300537109375,43.4300537109375
35.0,86.39198303222656,89.93307495117188,51.39198303222656,51.39198303222656
80.0,84.11224365234375,88.11942291259766,4.11224365234375,4.11224365234375
9.0,82.7437515258789,88.16121673583984,73.7437515258789,73.7437515258789
50.0,79.90469360351562,84.71935272216797,29.904693603515625,29.904693603515625
125.0,82.01786041259766,82.61186218261719,-42.982139587402344,42.982139587402344
78.0,76.63043212890625,76.73204803466797,-1.36956787109375,1.36956787109375
91.0,82.68575286865234,82.28801727294922,-8.314247131347656,8.314247131347656
7.0,81.43140411376953,88.36812591552734,74.43140411376953,74.43140411376953
125.0,88.52611541748047,94.27635955810547,-36.47388458251953,36.47388458251953
125.0,79.45401000976562,95.58757019042969,-45.545989990234375,45.545989990234375
106.0,85.66744232177734,84.80831146240234,-20.332557678222656,20.332557678222656
15.0,82.78012084960938,78.5764389038086,67.78012084960938,67.78012084960938
67.0,85.4247055053711,80.2132568359375,18.424705505371094,18.424705505371094
125.0,89.14226531982422,96.50305938720703,-35.85773468017578,35.85773468017578
125.0,82.76335906982422,82.44631958007812,-42.23664093017578,42.23664093017578
7.0,80.65415954589844,79.89590454101562,73.65415954589844,73.65415954589844
125.0,79.81674194335938,76.03208923339844,-45.183258056640625,45.183258056640625
124.0,82.25865936279297,86.38703155517578,-41.74134063720703,41.74134063720703
82.0,83.45435333251953,82.37312316894531,1.4543533325195312,1.4543533325195312
108.0,79.46371459960938,86.8651123046875,-28.536285400390625,28.536285400390625
79.0,83.42525482177734,70.58953857421875,4.425254821777344,4.425254821777344
121.0,81.42340087890625,81.49258422851562,-39.57659912109375,39.57659912109375
120.0,81.85775756835938,89.52120208740234,-38.142242431640625,38.142242431640625
39.0,83.0484390258789,88.63811492919922,44.048439025878906,44.048439025878906
38.0,83.96379852294922,75.91651916503906,45.96379852294922,45.96379852294922
9.0,79.92737579345703,81.1655502319336,70.92737579345703,70.92737579345703
125.0,84.67294311523438,83.74224853515625,-40.327056884765625,40.327056884765625
87.0,80.13514709472656,75.68217468261719,-6.8648529052734375,6.8648529052734375
88.0,82.62144470214844,86.97535705566406,-5.3785552978515625,5.3785552978515625
7.0,85.30481719970703,81.20587158203125,78.30481719970703,78.30481719970703
51.0,84.18302917480469,77.71147155761719,33.18302917480469,33.18302917480469
55.0,81.56967163085938,84.82040405273438,26.569671630859375,26.569671630859375
125.0,79.92676544189453,81.39249420166016,-45.07323455810547,45.07323455810547
47.0,85.661865234375,89.23628234863281,38.661865234375,38.661865234375
81.0,82.9671859741211,81.8819580078125,1.9671859741210938,1.9671859741210938
43.0,81.59225463867188,80.39905548095703,38.592254638671875,38.592254638671875
98.0,85.20513916015625,81.94818115234375,-12.79486083984375,12.79486083984375
10.0,82.69042205810547,83.4327392578125,72.69042205810547,72.69042205810547
92.0,86.80577850341797,90.74325561523438,-5.194221496582031,5.194221496582031
11.0,83.4438247680664,82.63151550292969,72.4438247680664,72.4438247680664
125.0,84.49787139892578,93.05951690673828,-40.50212860107422,40.50212860107422
34.0,80.12652587890625,80.40658569335938,46.12652587890625,46.12652587890625
115.0,86.8435287475586,80.84549713134766,-28.156471252441406,28.156471252441406
59.0,86.96881103515625,83.87200164794922,27.96881103515625,27.96881103515625
99.0,86.42143249511719,80.39778137207031,-12.578567504882812,12.578567504882812
103.0,86.5171890258789,84.90494537353516,-16.482810974121094,16.482810974121094
108.0,83.3329086303711,90.39387512207031,-24.667091369628906,24.667091369628906
83.0,84.28302764892578,85.05036163330078,1.2830276489257812,1.2830276489257812
125.0,77.3266372680664,76.20813751220703,-47.673362731933594,47.673362731933594
15.0,84.72380828857422,83.90701293945312,69.72380828857422,69.72380828857422
9.0,84.45459747314453,79.36528015136719,75.45459747314453,75.45459747314453
42.0,84.36650085449219,93.97918701171875,42.36650085449219,42.36650085449219
13.0,82.0503158569336,84.7157974243164,69.0503158569336,69.0503158569336
41.0,84.62755584716797,75.55175018310547,43.62755584716797,43.62755584716797
88.0,84.2764663696289,95.6144790649414,-3.7235336303710938,3.7235336303710938
14.0,84.85889434814453,89.97579193115234,70.85889434814453,70.85889434814453
125.0,83.38665008544922,71.490478515625,-41.61334991455078,41.61334991455078
125.0,83.54523468017578,86.89747619628906,-41.45476531982422,41.45476531982422
96.0,79.06744384765625,83.48109436035156,-16.93255615234375,16.93255615234375
82.0,80.36691284179688,82.7747802734375,-1.633087158203125,1.633087158203125
125.0,81.37968444824219,87.97198486328125,-43.62031555175781,43.62031555175781
125.0,84.6341781616211,84.83210754394531,-40.365821838378906,40.365821838378906
36.0,83.12012481689453,87.019775390625,47.12012481689453,47.12012481689453
107.0,82.41490936279297,89.18568420410156,-24.58509063720703,24.58509063720703
14.0,81.98892211914062,88.21856689453125,67.98892211914062,67.98892211914062
95.0,90.3586654663086,81.50312805175781,-4.641334533691406,4.641334533691406
125.0,83.09940338134766,88.25071716308594,-41.900596618652344,41.900596618652344
23.0,86.39265441894531,85.37469482421875,63.39265441894531,63.39265441894531
6.0,87.41264343261719,84.71798706054688,81.41264343261719,81.41264343261719
125.0,80.93324279785156,77.95454406738281,-44.06675720214844,44.06675720214844
35.0,85.1511459350586,85.95182037353516,50.151145935058594,50.151145935058594
97.0,83.7094497680664,98.47740936279297,-13.290550231933594,13.290550231933594
68.0,77.03336334228516,73.99739074707031,9.033363342285156,9.033363342285156
14.0,86.24595642089844,81.06877136230469,72.24595642089844,72.24595642089844
67.0,81.4973373413086,77.82957458496094,14.497337341308594,14.497337341308594
125.0,83.66889953613281,74.68500518798828,-41.33110046386719,41.33110046386719
19.0,77.8391342163086,87.41544342041016,58.839134216308594,58.839134216308594
10.0,81.6506576538086,86.2997817993164,71.6506576538086,71.6506576538086
125.0,83.26153564453125,86.87073516845703,-41.73846435546875,41.73846435546875
125.0,86.11746978759766,87.69148254394531,-38.882530212402344,38.882530212402344
43.0,84.52548217773438,84.1966552734375,41.525482177734375,41.525482177734375
12.0,81.96170043945312,88.5873031616211,69.96170043945312,69.96170043945312
125.0,81.9871597290039,75.54130554199219,-43.012840270996094,43.012840270996094
13.0,86.3877944946289,88.19119262695312,73.3877944946289,73.3877944946289
37.0,81.69856262207031,77.0512466430664,44.69856262207031,44.69856262207031
122.0,80.86241912841797,86.8037338256836,-41.13758087158203,41.13758087158203
80.0,80.51717376708984,80.76140594482422,0.5171737670898438,0.5171737670898438
93.0,82.3857192993164,82.01107025146484,-10.614280700683594,10.614280700683594
125.0,86.40143585205078,87.17242431640625,-38.59856414794922,38.59856414794922
32.0,88.51104736328125,94.131591796875,56.51104736328125,56.51104736328125
103.0,79.3846664428711,88.45465850830078,-23.615333557128906,23.615333557128906
125.0,82.46019744873047,87.04811096191406,-42.53980255126953,42.53980255126953
111.0,81.9927749633789,87.68728637695312,-29.007225036621094,29.007225036621094
68.0,75.93443298339844,72.46340942382812,7.9344329833984375,7.9344329833984375
125.0,88.5706558227539,87.80410766601562,-36.429344177246094,36.429344177246094
121.0,88.07599639892578,91.20555114746094,-32.92400360107422,32.92400360107422
125.0,85.81104278564453,92.5820083618164,-39.18895721435547,39.18895721435547
48.0,82.61649322509766,89.68851470947266,34.616493225097656,34.616493225097656
85.0,82.11991119384766,86.75432586669922,-2.8800888061523438,2.8800888061523438
8.0,86.71885681152344,77.8082275390625,78.71885681152344,78.71885681152344
23.0,81.71405029296875,90.97461700439453,58.71405029296875,58.71405029296875
8.0,78.94139099121094,84.5202865600586,70.94139099121094,70.94139099121094
6.0,82.54769897460938,74.82461547851562,76.54769897460938,76.54769897460938
57.0,82.53553771972656,77.86811065673828,25.535537719726562,25.535537719726562
83.0,85.95634460449219,83.00144958496094,2.9563446044921875,2.9563446044921875
125.0,81.95227813720703,85.52397918701172,-43.04772186279297,43.04772186279297
101.0,86.06891632080078,93.11463165283203,-14.931083679199219,14.931083679199219
81.0,85.06021118164062,82.03517150878906,4.060211181640625,4.060211181640625
86.0,79.84652709960938,92.26898193359375,-6.153472900390625,6.153472900390625
125.0,83.94063568115234,89.01028442382812,-41.059364318847656,41.059364318847656
73.0,83.22186279296875,79.40705871582031,10.22186279296875,10.22186279296875
121.0,81.2502670288086,86.39671325683594,-39.749732971191406,39.749732971191406
125.0,80.90586853027344,85.62339782714844,-44.09413146972656,44.09413146972656
75.0,80.90355682373047,76.871337890625,5.903556823730469,5.903556823730469
125.0,78.33480834960938,84.2074203491211,-46.665191650390625,46.665191650390625
125.0,86.73400115966797,90.54940032958984,-38.26599884033203,38.26599884033203
11.0,85.59413146972656,86.83589172363281,74.59413146972656,74.59413146972656
108.0,86.8461685180664,91.75213623046875,-21.153831481933594,21.153831481933594
14.0,81.84595489501953,86.47769165039062,67.84595489501953,67.84595489501953
125.0,82.93934631347656,80.35017395019531,-42.06065368652344,42.06065368652344
61.0,84.93872833251953,82.47792053222656,23.93872833251953,23.93872833251953
85.0,81.10574340820312,75.81827545166016,-3.894256591796875,3.894256591796875
8.0,86.28321075439453,77.30450439453125,78.28321075439453,78.28321075439453
101.0,80.6004409790039,75.70841217041016,-20.399559020996094,20.399559020996094
125.0,82.1257553100586,86.16641998291016,-42.874244689941406,42.874244689941406
89.0,87.25347900390625,81.42455291748047,-1.74652099609375,1.74652099609375
125.0,82.04916381835938,77.24352264404297,-42.950836181640625,42.950836181640625
12.0,86.33160400390625,86.74302673339844,74.33160400390625,74.33160400390625
62.0,77.45301055908203,86.67381286621094,15.453010559082031,15.453010559082031
125.0,83.28643798828125,85.82255554199219,-41.71356201171875,41.71356201171875
101.0,85.02765655517578,96.34416198730469,-15.972343444824219,15.972343444824219
121.0,88.2992935180664,90.13085174560547,-32.700706481933594,32.700706481933594
125.0,80.57365417480469,74.9631576538086,-44.42634582519531,44.42634582519531
17.0,83.9498062133789,83.30125427246094,66.9498062133789,66.9498062133789
125.0,88.08104705810547,80.58607482910156,-36.91895294189453,36.91895294189453
125.0,79.2806396484375,88.1808090209961,-45.7193603515625,45.7193603515625
16.0,78.96418762207031,87.74520874023438,62.96418762207031,62.96418762207031
125.0,85.99085998535156,89.02330780029297,-39.00914001464844,39.00914001464844
125.0,86.7149429321289,80.40074920654297,-38.285057067871094,38.285057067871094
56.0,80.29959106445312,80.76957702636719,24.299591064453125,24.299591064453125
111.0,84.5186538696289,88.08918762207031,-26.481346130371094,26.481346130371094
23.0,77.92294311523438,77.5555191040039,54.922943115234375,54.922943115234375
84.0,82.35665893554688,76.7380142211914,-1.643341064453125,1.643341064453125
12.0,80.8900375366211,82.99553680419922,68.8900375366211,68.8900375366211
43.0,86.13787078857422,81.4935531616211,43.13787078857422,43.13787078857422
48.0,83.66177368164062,90.1708984375,35.661773681640625,35.661773681640625
122.0,79.52002716064453,76.88334655761719,-42.47997283935547,42.47997283935547
125.0,79.08830261230469,85.82829284667969,-45.91169738769531,45.91169738769531
56.0,85.04621887207031,98.60493469238281,29.046218872070312,29.046218872070312
125.0,78.9109115600586,81.21002960205078,-46.089088439941406,46.089088439941406
51.0,84.9393081665039,83.61506652832031,33.939308166503906,33.939308166503906
