true_rul,pred_rul,uncertainty,error,abs_error
13.0,84.07963562011719,92.15186309814453,71.07963562011719,71.07963562011719
75.0,85.65457916259766,87.31719970703125,10.654579162597656,10.654579162597656
8.0,81.54165649414062,83.228515625,73.54165649414062,73.54165649414062
109.0,84.73802947998047,83.33015441894531,-24.26197052001953,24.26197052001953
125.0,84.58084869384766,78.25056457519531,-40.419151306152344,40.419151306152344
41.0,79.37061309814453,86.81671905517578,38.37061309814453,38.37061309814453
125.0,82.89349365234375,87.6966781616211,-42.10650634765625,42.10650634765625
23.0,81.2620620727539,85.21055603027344,58.262062072753906,58.262062072753906
86.0,76.14913940429688,79.77690887451172,-9.850860595703125,9.850860595703125
125.0,81.16246795654297,92.62932586669922,-43.83753204345703,43.83753204345703
15.0,85.582763671875,84.05294799804688,70.582763671875,70.582763671875
125.0,79.4487075805664,78.52372741699219,-45.551292419433594,45.551292419433594
125.0,81.5945816040039,90.87606811523438,-43.405418395996094,43.405418395996094
120.0,86.637451171875,86.20061492919922,-33.362548828125,33.362548828125
125.0,83.00909423828125,87.87684631347656,-41.99090576171875,41.99090576171875
101.0,80.35222625732422,87.19271087646484,-20.64777374267578,20.64777374267578
116.0,88.79073333740234,83.89937591552734,-27.209266662597656,27.209266662597656
125.0,87.02803039550781,94.4567642211914,-37.97196960449219,37.97196960449219
36.0,84.69774627685547,87.06700134277344,48.69774627685547,48.69774627685547
7.0,79.93871307373047,83.56380462646484,72.93871307373047,72.93871307373047
122.0,81.89208984375,78.34783172607422,-40.10791015625,40.10791015625
125.0,81.99064636230469,90.18280792236328,-43.00935363769531,43.00935363769531
88.0,79.05477905273438,84.71240997314453,-8.945220947265625,8.945220947265625
125.0,81.70287322998047,86.07334899902344,-43.29712677001953,43.29712677001953
125.0,80.54246520996094,86.5999526977539,-44.45753479003906,44.45753479003906
125.0,81.85607147216797,99.14862060546875,-43.14392852783203,43.14392852783203
108.0,81.48856353759766,85.00147247314453,-26.511436462402344,26.511436462402344
53.0,75.45793914794922,75.96827697753906,22.45793914794922,22.45793914794922
125.0,85.41095733642578,73.32457733154297,-39.58904266357422,39.58904266357422
59.0,87.30008697509766,86.68878936767578,28.300086975097656,28.300086975097656
100.0,81.3598403930664,84.90470123291016,-18.640159606933594,18.640159606933594
56.0,78.24705505371094,85.0062255859375,22.247055053710938,22.247055053710938
125.0,85.08770751953125,84.4770278930664,-39.91229248046875,39.91229248046875
76.0,82.52273559570312,86.45020294189453,6.522735595703125,6.522735595703125
57.0,81.87615203857422,84.00969696044922,24.87615203857422,24.87615203857422
31.0,84.82626342773438,89.2586441040039,53.826263427734375,53.826263427734375
88.0,85.72174835205078,73.91197204589844,-2.2782516479492188,2.2782516479492188
125.0,83.23552703857422,83.1627197265625,-41.76447296142578,41.76447296142578
34.0,83.47575378417969,86.59049224853516,49.47575378417969,49.47575378417969
7.0,82.5255355834961,96.14335632324219,75.5255355834961,75.5255355834961
125.0,78.43598937988281,79.04305267333984,-46.56401062011719,46.56401062011719
125.0,82.8554458618164,81.5424575805664,-42.144554138183594,42.144554138183594
6.0,77.47016906738281,77.76329040527344,71.47016906738281,71.47016906738281
22.0,81.54196166992188,86.09994506835938,59.541961669921875,59.541961669921875
83.0,81.88941192626953,83.12125396728516,-1.1105880737304688,1.1105880737304688
82.0,89.2491226196289,91.60169982910156,7.249122619628906,7.249122619628906
84.0,86.69896697998047,82.75162506103516,2.6989669799804688,2.6989669799804688
95.0,82.78791046142578,80.620849609375,-12.212089538574219,12.212089538574219
125.0,84.00676727294922,84.98192596435547,-40.99323272705078,40.99323272705078
111.0,82.81210327148438,84.65099334716797,-28.187896728515625,28.187896728515625
72.0,83.3057632446289,85.95062255859375,11.305763244628906,11.305763244628906
109.0,84.1344223022461,87.77091217041016,-24.865577697753906,24.865577697753906
87.0,79.39111328125,82.5905532836914,-7.60888671875,7.60888671875
125.0,86.85516357421875,84.94169616699219,-38.14483642578125,38.14483642578125
125.0,81.63754272460938,90.18994140625,-43.362457275390625,43.362457275390625
125.0,85.88570404052734,78.71249389648438,-39.114295959472656,39.114295959472656
12.0,85.1259765625,89.85706329345703,73.1259765625,73.1259765625
8.0,83.07441711425781,89.33232116699219,75.07441711425781,75.07441711425781
10.0,83.69364166259766,85.40383911132812,73.69364166259766,73.69364166259766
123.0,80.81474304199219,88.45538330078125,-42.18525695800781,42.18525695800781
103.0,83.7985610961914,76.83676147460938,-19.201438903808594,19.201438903808594
12.0,79.66592407226562,83.48340606689453,67.66592407226562,67.66592407226562
106.0,84.17118072509766,83.52753448486328,-21.828819274902344,21.828819274902344
12.0,82.87308502197266,89.0785140991211,70.87308502197266,70.87308502197266
32.0,81.60102844238281,79.97258758544922,49.60102844238281,49.60102844238281
37.0,83.48521423339844,87.52368927001953,46.48521423339844,46.48521423339844
116.0,79.67407989501953,83.50680541992188,-36.32592010498047,36.32592010498047
15.0,85.36663055419922,87.83760070800781,70.36663055419922,70.36663055419922
10.0,78.7540512084961,83.43917083740234,68.7540512084961,68.7540512084961
46.0,85.12786865234375,94.26805114746094,39.12786865234375,39.12786865234375
125.0,79.19628143310547,82.137939453125,-45.80371856689453,45.80371856689453
24.0,82.71786499023438,93.01905822753906,58.717864990234375,58.717864990234375
125.0,83.74800872802734,82.83016967773438,-41.251991271972656,41.251991271972656
56.0,81.33631134033203,92.64801025390625,25.33631134033203,25.33631134033203
43.0,83.99138641357422,89.3062973022461,40.99138641357422,40.99138641357422
125.0,78.56981658935547,83.78624725341797,-46.43018341064453,46.43018341064453
71.0,85.29077911376953,87.69996643066406,14.290779113769531,14.290779113769531
104.0,81.31684875488281,88.26371002197266,-22.683151245117188,22.683151245117188
15.0,86.47782897949219,95.8913345336914,71.47782897949219,71.47782897949219
125.0,83.83786010742188,87.61998748779297,-41.162139892578125,41.162139892578125
89.0,76.21513366699219,96.4476318359375,-12.784866333007812,12.784866333007812
36.0,83.94486999511719,89.94593048095703,47.94486999511719,47.94486999511719
11.0,81.42300415039062,81.2241439819336,70.42300415039062,70.42300415039062
92.0,86.25010681152344,81.82112121582031,-5.7498931884765625,5.7498931884765625
96.0,85.84996795654297,91.2977066040039,-10.150032043457031,10.150032043457031
59.0,84.46691131591797,79.5641860961914,25.46691131591797,25.46691131591797
13.0,76.64883422851562,70.70458984375,63.648834228515625,63.648834228515625
125.0,81.14483642578125,92.78900909423828,-43.85516357421875,43.85516357421875
125.0,84.49935913085938,89.2923355102539,-40.500640869140625,40.500640869140625
125.0,79.62699890136719,82.84749603271484,-45.37300109863281,45.37300109863281
109.0,78.28717803955078,82.63721466064453,-30.71282196044922,30.71282196044922
116.0,82.56158447265625,85.28553009033203,-33.43841552734375,33.43841552734375
91.0,85.32079315185547,79.65155792236328,-5.679206848144531,5.679206848144531
11.0,84.26628112792969,67.41716766357422,73.26628112792969,73.26628112792969
88.0,78.30823516845703,76.35969543457031,-9.691764831542969,9.691764831542969
108.0,80.90553283691406,82.04712677001953,-27.094467163085938,27.094467163085938
76.0,81.66131591796875,76.81143951416016,5.66131591796875,5.66131591796875
14.0,81.31683349609375,78.74160766601562,67.31683349609375,67.31683349609375
89.0,85.87583923339844,85.19131469726562,-3.1241607666015625,3.1241607666015625
125.0,82.7541732788086,78.35054016113281,-42.245826721191406,42.245826721191406
17.0,78.7807846069336,85.0385513305664,61.780784606933594,61.780784606933594
66.0,81.73089599609375,84.86690521240234,15.73089599609375,15.73089599609375
125.0,86.01441192626953,82.24212646484375,-38.98558807373047,38.98558807373047
41.0,82.67291259765625,81.72531127929688,41.67291259765625,41.67291259765625
125.0,85.99866485595703,86.14222717285156,-39.00133514404297,39.00133514404297
73.0,85.6203842163086,78.77513885498047,12.620384216308594,12.620384216308594
39.0,84.94847869873047,82.19656372070312,45.94847869873047,45.94847869873047
58.0,88.4787826538086,90.28913116455078,30.478782653808594,30.478782653808594
14.0,83.47482299804688,77.5010986328125,69.47482299804688,69.47482299804688
125.0,79.61609649658203,78.7302474975586,-45.38390350341797,45.38390350341797
88.0,84.98141479492188,89.58411407470703,-3.018585205078125,3.018585205078125
125.0,83.07266235351562,90.51856994628906,-41.927337646484375,41.927337646484375
125.0,81.6778335571289,82.52497100830078,-43.322166442871094,43.322166442871094
120.0,83.6194076538086,92.26177215576172,-36.380592346191406,36.380592346191406
98.0,85.58181762695312,83.64419555664062,-12.418182373046875,12.418182373046875
33.0,82.90391540527344,81.97335052490234,49.90391540527344,49.90391540527344
125.0,82.34044647216797,75.81330871582031,-42.65955352783203,42.65955352783203
110.0,85.58540344238281,84.58453369140625,-24.414596557617188,24.414596557617188
68.0,81.9625473022461,78.66412353515625,13.962547302246094,13.962547302246094
24.0,83.12718963623047,82.28315734863281,59.12718963623047,59.12718963623047
75.0,84.73403930664062,90.80451202392578,9.734039306640625,9.734039306640625
18.0,75.95416259765625,78.58807373046875,57.95416259765625,57.95416259765625
16.0,84.81362915039062,81.98609161376953,68.81362915039062,68.81362915039062
125.0,83.03221893310547,82.17076873779297,-41.96778106689453,41.96778106689453
98.0,85.28022766113281,86.9206314086914,-12.719772338867188,12.719772338867188
125.0,86.21553039550781,88.60091400146484,-38.78446960449219,38.78446960449219
81.0,77.8285140991211,71.94300842285156,-3.1714859008789062,3.1714859008789062
118.0,77.12808990478516,75.91471862792969,-40.871910095214844,40.871910095214844
35.0,82.7686996459961,88.75208282470703,47.768699645996094,47.768699645996094
125.0,83.6828384399414,93.9288101196289,-41.317161560058594,41.317161560058594
125.0,83.75125885009766,76.50090789794922,-41.248741149902344,41.248741149902344
112.0,85.0630874633789,90.25605773925781,-26.936912536621094,26.936912536621094
26.0,88.40743255615234,83.19668579101562,62.407432556152344,62.407432556152344
